Aquarium,Date,Tank,Experiment,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN,HeaderTA.norm,TankTA.norm,TankCO2,TankHCO3,TankCO3,TankDIC,TankOmegaArag,TankOmegaCalcite,TankpCO2,TankfCO2,HeaderCO2,HeaderHCO3,HeaderCO3,HeaderDIC,HeaderOmegaArag,HeaderOmegaCalcite,HeaderpCO2,HeaderfCO2,ResTime.mean,Flow.mean,SA,AFDW,DW,Volume,DayNight,NEC.AFDW,TankDIC.norm,HeaderDIC.norm,NCP.AFDW,R,GPP
36,12/3/2015,3,1,Sand,High,6,22:00,NA,2176.349333,2162.699563,25.28,7.879368659,38.44866694,25.24,7.928911271,38.48271173,NA,NA,NA,2.17,0.91,1.44,2159.089563,2176.349333,16.01676476,1777.504803,158.7407414,1952.262309,2.457958901,3.711877529,580.227176,578.3815663,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.120525687,30.33333333,211.24069,5.6257,176.6739,163.843549,Night,-2.855431193,1952.262309,1914.288103,-9.709363414,13.50899648,3.79963307
36,12/4/2015,3,1,Sand,High,6,2:00,NA,2190.675037,2174.393023,25.1,7.807548963,38.22621686,24.94,7.914581463,38.36222707,2.03,1.04,4.17,3.4,1.27,9.64,2161.353023,2190.675037,19.70800258,1844.775345,138.0660254,2002.549373,2.140186323,3.234205667,709.9249273,707.6614894,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.120525687,30.33333333,211.24069,5.6257,176.6739,163.843549,Night,-4.85099126,2002.549373,1935.601562,-17.3005054,13.50899648,-3.791508919
36,12/4/2015,3,1,Sand,High,6,6:00,NA,2179.857278,2196.339273,24.78,7.79505473,38.49904525,24.64,7.908679782,38.46758972,2.27,0.8,3.56,3.05,1.25,7.9,2185.389273,2179.857278,20.37736785,1845.008295,133.3693965,1998.755059,2.059952572,3.115560858,729.2021786,726.8681627,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.120525687,30.33333333,211.24069,5.6257,176.6739,163.843549,Night,0.91520519,1998.755059,1960.668664,-13.51712063,13.50899648,-0.008124151
36,12/4/2015,3,1,Sand,High,6,10:00,31,2161.194972,2173.555659,25.1,7.929212625,38.07597339,24.89,7.962636962,38.25392719,NA,NA,NA,2.2,8.1,8.04,2163.315659,2161.194972,13.99060381,1731.352803,170.9239762,1916.267383,2.652806102,4.009241652,503.5781031,501.9729358,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.120525687,30.33333333,211.24069,5.6257,176.6739,163.843549,Day,0.350843366,1916.267383,1910.432945,-2.28132518,13.50899648,11.2276713
37,12/5/2015,1,2,Mixed,Ambient,0,10:00,35,2169.648578,2180.807852,25.3,7.939878657,38.73157858,25.21,7.949607676,38.58337402,NA,NA,NA,0.23,4.82,0.02,2180.557852,2169.648578,13.46609566,1721.506812,177.9112732,1912.884181,2.748408287,4.149672844,488.7859454,487.2317362,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,2.730642093,34.75,1343.927816,7.9902,140.70239,175.0696263,Day,1.452159918,1912.884181,1919.533983,0.318182786,7.45789265,7.776075435
37,12/5/2015,1,2,Mixed,Ambient,0,14:00,32,2133.641924,2186.49056,27.35,8.152238335,38.6935965,26.1,7.958800176,38.57252555,NA,NA,NA,0.27,2.22,0.09,2186.13056,2133.641924,6.744107735,1461.055357,265.1282273,1732.927692,4.134103825,6.201069004,257.3083615,256.5104433,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,2.730642093,34.75,1343.927816,7.9902,140.70239,175.0696263,Day,6.986889625,1732.927692,1912.478138,40.81390094,7.45789265,48.27179359
37,12/5/2015,1,2,Mixed,Ambient,0,18:00,NA,2156.771871,2179.192,26.24,8.012344991,38.52835183,25.7,7.907197062,38.54014875,NA,NA,NA,0.27,2.22,0.09,2178.832,2156.771871,10.65877524,1637.18079,206.0300646,1853.86963,3.201212973,4.819481414,395.5522763,394.3089103,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,2.730642093,34.75,1343.927816,7.9902,140.70239,175.0696263,Day,2.936477268,1853.86963,1937.011335,19.19791059,7.45789265,26.65580323
37,12/5/2015,1,2,Mixed,Ambient,0,22:00,35,2178.057557,2183.543229,25.65,7.865738071,38.28483637,25.44,7.910877523,38.01442744,NA,NA,NA,0.11,1.83,0.1,2183.333229,2178.057557,16.5074269,1786.186688,156.1534285,1958.847543,2.425044063,3.658272438,603.0109284,601.1013915,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,2.730642093,34.75,1343.927816,7.9902,140.70239,175.0696263,Night,0.702257494,1958.847543,1944.230461,-4.5936881,7.45789265,2.86420455
37,12/6/2015,1,2,Mixed,Ambient,0,2:00,NA,2164.661763,2187.163144,25.29,7.81168023,38.36523004,25.1,7.892037617,38.45177049,NA,NA,NA,0.07,2.14,0.22,2186.873144,2164.661763,19.13396786,1816.396012,138.6091833,1974.139163,2.147835636,3.243592041,693.0246698,690.8202519,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,2.730642093,34.75,1343.927816,7.9902,140.70239,175.0696263,Night,2.956610789,1974.139163,1957.266711,-7.448476787,7.45789265,0.009415862
37,12/6/2015,1,2,Mixed,Ambient,0,6:00,NA,2160.974636,2177.121562,24.96,7.789196153,38.34518173,24.83,7.890770767,38.15395045,NA,NA,NA,0.03,2.88,0.16,2176.931562,2160.974636,20.45160396,1831.566224,131.0625999,1983.080428,2.028432608,3.066440349,734.5864683,732.2403468,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,2.730642093,34.75,1343.927816,7.9902,140.70239,175.0696263,Night,2.124065116,1983.080428,1952.25142,-10.33151306,7.45789265,-2.873620412
37,12/6/2015,1,2,Mixed,Ambient,0,10:00,37,2155.980645,2173.837138,25.47,7.866573056,38.36228922,25.02,7.916828503,38.14360239,NA,NA,NA,0.03,2.29,0.18,2173.627138,2155.980645,16.35845309,1768.222164,154.1161332,1938.69675,2.390006832,3.607291068,595.14653,593.2577938,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,2.730642093,34.75,1343.927816,7.9902,140.70239,175.0696263,Day,2.348967477,1938.69675,1934.602902,-3.438851654,7.45789265,4.019040996
38,12/5/2015,1,2,Mixed,Ambient,0,10:00,33,2169.180274,2180.807852,25.3,7.956765064,38.73157858,25.21,7.949607676,38.58337402,NA,NA,NA,0.23,4.82,0.02,2180.557852,2169.180274,12.84373763,1707.044657,183.4112673,1903.299662,2.833373277,4.277956881,466.1958508,464.7135105,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,2.846590909,33.25,1162.108085,7.8693,167.73413,199.8485065,Day,1.475127935,1903.299662,1919.533983,2.734502774,6.700483497,9.434986271
38,12/5/2015,1,2,Mixed,Ambient,0,14:00,33,2135.456075,2186.49056,27.06,8.178408929,38.64565866,26.1,7.958800176,38.57252555,NA,NA,NA,0.27,2.22,0.09,2186.13056,2135.456075,6.291546492,1439.48109,274.2528056,1720.025442,4.27251902,6.414941573,238.3182616,237.5766598,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,2.846590909,33.25,1162.108085,7.8693,167.73413,199.8485065,Day,6.570058094,1720.025442,1912.478138,43.33376979,6.700483497,50.03425329
38,12/5/2015,1,2,Mixed,Ambient,0,18:00,NA,2156.754887,2179.192,26.14,8.028950992,38.46503802,25.7,7.907197062,38.54014875,NA,NA,NA,0.27,2.22,0.09,2178.832,2156.754887,10.198948,1623.896177,211.2672338,1845.362359,3.282928619,4.944249508,377.4390647,376.251223,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,2.846590909,33.25,1162.108085,7.8693,167.73413,199.8485065,Day,2.862346109,1845.362359,1937.011335,20.90263511,6.700483497,27.6031186
38,12/5/2015,1,2,Mixed,Ambient,0,22:00,34,2185.285472,2183.543229,25.53,7.877543753,38.53536637,25.44,7.910877523,38.01442744,NA,NA,NA,0.11,1.83,0.1,2183.333229,2185.285472,16.04637687,1782.826993,160.3003793,1959.173749,2.482908621,3.746459946,585.1869602,583.3312043,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,2.846590909,33.25,1162.108085,7.8693,167.73413,199.8485065,Night,-0.253112586,1959.173749,1944.230461,-3.621747578,6.700483497,3.078735919
38,12/6/2015,1,2,Mixed,Ambient,0,2:00,NA,2180.012095,2187.163144,25.3,7.818296524,38.20698893,25.1,7.892037617,38.45177049,NA,NA,NA,0.07,2.14,0.22,2186.873144,2180.012095,18.96211299,1826.247446,141.0775123,1986.287071,2.189063704,3.306055397,686.4075335,684.2244456,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,2.846590909,33.25,1162.108085,7.8693,167.73413,199.8485065,Night,0.889550047,1986.287071,1957.266711,-8.414656517,6.700483497,-1.71417302
38,12/6/2015,1,2,Mixed,Ambient,0,6:00,NA,2166.149154,2177.121562,24.94,7.814831339,38.06073748,24.83,7.890770767,38.15395045,NA,NA,NA,0.03,2.88,0.16,2176.931562,2166.149154,19.21461278,1821.42138,137.326846,1977.962838,2.130198174,3.221033607,688.7892533,686.5889792,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,2.846590909,33.25,1162.108085,7.8693,167.73413,199.8485065,Night,1.39796284,1977.962838,1952.25142,-8.065046395,6.700483497,-1.364562898
38,12/6/2015,1,2,Mixed,Ambient,0,10:00,33,2166.972064,2173.837138,25.32,7.885560648,38.19010045,25.02,7.916828503,38.14360239,NA,NA,NA,0.1,2.82,0.14,2173.597138,2166.972064,15.70571237,1766.507613,159.3823094,1941.595635,2.473651128,3.735662623,568.7627624,566.9545216,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,2.846590909,33.25,1162.108085,7.8693,167.73413,199.8485065,Day,0.858955371,1941.595635,1934.602902,-2.672201625,6.700483497,4.028281872
39,12/5/2015,1,2,Mixed,Ambient,0,10:00,33,2162.372751,2180.807852,25.31,7.956621933,38.79803702,25.21,7.949607676,38.58337402,0.03,1.34,0.2,0.23,4.82,0.02,2180.557852,2162.372751,12.79362768,1700.834619,183.0057631,1896.63401,2.825611339,4.265983645,464.652786,463.1755341,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,2.805624098,33.75,1284.007866,7.233,149.23781,182.6958517,Day,2.60260821,1896.63401,1919.533983,3.952170684,5.689367387,9.641538071
39,12/5/2015,1,2,Mixed,Ambient,0,14:00,34,2134.896444,2186.49056,27.44,8.155919822,38.61886038,26.1,7.958800176,38.57252555,NA,NA,NA,0.27,2.22,0.09,2186.13056,2134.896444,6.662304338,1457.380074,267.1653328,1731.207711,4.170349434,6.253816551,254.6380764,253.849297,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,2.805624098,33.75,1284.007866,7.233,149.23781,182.6958517,Day,7.332504281,1731.207711,1912.478138,44.55347649,5.689367387,50.24284388
39,12/5/2015,1,2,Mixed,Ambient,0,18:00,NA,2152.783344,2179.192,26.36,8.029113756,37.98745309,25.7,7.907197062,38.54014875,NA,NA,NA,0.27,2.22,0.09,2178.832,2152.783344,10.17305378,1622.228192,210.6815313,1843.082777,3.290260714,4.953284061,377.5841042,376.3989652,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,2.805624098,33.75,1284.007866,7.233,149.23781,182.6958517,Day,3.728021415,1843.082777,1937.011335,23.15764013,5.689367387,28.84700752
39,12/5/2015,1,2,Mixed,Ambient,0,22:00,33,2170.655586,2183.543229,25.7,7.87178307,38.46576379,25.44,7.910877523,38.01442744,NA,NA,NA,0.11,1.83,0.1,2183.333229,2170.655586,16.12851555,1773.344875,158.0962889,1947.56968,2.451996583,3.697974484,590.4507876,588.5821848,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,2.805624098,33.75,1284.007866,7.233,149.23781,182.6958517,Night,1.814393979,1947.56968,1944.230461,-2.770196135,5.689367387,2.919171252
39,12/6/2015,1,2,Mixed,Ambient,0,2:00,NA,2175.437335,2187.163144,25.34,7.83293831,38.32284577,25.1,7.892037617,38.45177049,0.02,0.61,0.06,0.07,2.14,0.22,2186.873144,2175.437335,18.15153996,1810.840222,145.2530642,1974.244827,2.252061684,3.400542771,658.1160733,656.0240494,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,2.805624098,33.75,1284.007866,7.233,149.23781,182.6958517,Night,1.636665663,1974.244827,1957.266711,-6.496400218,5.689367387,-0.807032831
39,12/6/2015,1,2,Mixed,Ambient,0,6:00,NA,2162.017585,2177.121562,25.02,7.822175821,37.69265012,24.83,7.890770767,38.15395045,NA,NA,NA,0.03,2.88,0.16,2176.931562,2162.017585,18.83904142,1814.741983,138.468983,1972.050007,2.155039463,3.258646682,675.3883946,673.2330591,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,2.805624098,33.75,1284.007866,7.233,149.23781,182.6958517,Night,2.134452758,1972.050007,1952.25142,-7.801505808,5.689367387,-2.112138421
39,12/6/2015,1,2,Mixed,Ambient,0,10:00,35,2148.617388,2173.837138,25.51,7.899761651,37.88133508,25.02,7.916828503,38.14360239,NA,NA,NA,0.1,2.82,0.14,2173.597138,2148.617388,14.951645,1740.49447,162.3144572,1917.760572,2.527622747,3.815696258,543.1503736,541.42759,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,2.805624098,33.75,1284.007866,7.233,149.23781,182.6958517,Day,3.575042142,1917.760572,1934.602902,1.24582589,5.689367387,6.935193277
40,12/5/2015,1,2,Mixed,Ambient,0,10:00,36,2165.591423,2180.807852,25.57,7.990018458,38.65059745,25.21,7.949607676,38.58337402,NA,NA,NA,0.23,4.82,0.02,2180.557852,2165.591423,11.60189185,1672.53715,195.5987757,1879.737818,3.027182378,4.566884739,423.7755455,422.4325615,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Day,2.022907919,1879.737818,1919.533983,8.735032812,6.097159826,14.83219264
40,12/5/2015,1,2,Mixed,Ambient,0,14:00,35,2136.528866,2186.49056,27.32,8.172815323,38.50197618,26.1,7.958800176,38.57252555,0.26,1.14,0.07,0.27,2.22,0.09,2186.13056,2136.528866,6.366392904,1443.648017,273.2758962,1723.290307,4.267742195,6.402795895,242.4860153,241.7338025,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Day,6.704315343,1723.290307,1912.478138,44.43808633,6.097159826,50.53524615
40,12/5/2015,1,2,Mixed,Ambient,0,18:00,NA,2143.358551,2179.192,26.29,8.053696141,38.55991084,25.7,7.907197062,38.54014875,NA,NA,NA,0.27,2.22,0.09,2178.832,2143.358551,9.381834384,1586.80389,220.186102,1816.371826,3.420985851,5.149445625,348.646841,347.551638,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Day,4.794698915,1816.371826,1937.011335,27.81730455,6.097159826,33.91446437
40,12/5/2015,1,2,Mixed,Ambient,0,22:00,35,2174.410848,2183.543229,25.55,7.880637219,38.59299727,25.44,7.910877523,38.01442744,NA,NA,NA,0.11,1.83,0.1,2183.333229,2174.410848,15.81117157,1770.558201,160.6477703,1947.017143,2.487278441,3.752710771,577.0675184,575.2379721,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Night,1.205976067,1947.017143,1944.230461,-1.959289009,6.097159826,4.137870817
40,12/6/2015,1,2,Mixed,Ambient,0,2:00,NA,2171.037134,2187.163144,25.25,7.820677962,38.32421671,25.1,7.892037617,38.45177049,NA,NA,NA,0.07,2.14,0.22,2186.873144,2171.037134,18.76210379,1816.51166,141.1897191,1976.463483,2.188204493,3.305043177,678.7340375,676.5740625,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Night,2.140443123,1976.463483,1957.266711,-7.329830797,6.097159826,-1.232670971
40,12/6/2015,1,2,Mixed,Ambient,0,6:00,NA,2164.907076,2177.121562,24.94,7.802996578,38.58860951,24.83,7.890770767,38.15395045,NA,NA,NA,0.03,2.88,0.16,2176.931562,2164.907076,19.71299207,1824.462864,135.3651766,1979.541033,2.090575204,3.160180291,708.5987001,706.3350951,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Night,1.625265984,1979.541033,1952.25142,-9.002359671,6.097159826,-2.905199845
40,12/6/2015,1,2,Mixed,Ambient,0,10:00,36,2148.814116,2173.837138,25.51,7.889636931,38.17932175,25.02,7.916828503,38.14360239,NA,NA,NA,0.1,2.82,0.14,2173.597138,2148.814116,15.32258804,1745.915807,160.0837523,1921.322147,2.486776565,3.753284586,557.485377,555.717096,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Day,3.349748391,1921.322147,1934.602902,0.24038574,6.097159826,6.337545565
41,12/5/2015,1,2,Mixed,Med,3,10:00,28,2181.777785,2179.596501,25.36,8.006555378,38.68023238,25.22,7.974801194,38.57483151,NA,NA,NA,1.48,1.87,4.33,2173.786501,2181.777785,11.21781291,1673.472071,201.8721009,1886.561985,3.120715395,4.711024597,407.67859,406.3833453,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,-0.909439094,1886.561985,1904.530023,4.999103849,8.998866657,13.99797051
41,12/5/2015,1,2,Mixed,Med,3,14:00,24,2149.382,2179.265499,27.32,8.312030255,38.64634376,26.12,7.987141884,38.55566002,NA,NA,NA,0.62,1.31,1.94,2176.705499,2149.382,4.126083715,1290.345319,337.584444,1632.055847,5.26537236,7.898913986,157.2717559,156.7839332,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,3.109520093,1632.055847,1889.769858,55.54818656,8.998866657,64.54705321
41,12/5/2015,1,2,Mixed,Med,3,18:00,NA,2173.402309,2181.194982,26.31,8.110623383,38.46956094,25.73,7.888224237,38.51473539,NA,NA,NA,1.31,1.5,3.4,2176.484982,2173.402309,8.061056851,1554.091561,245.5608635,1807.713482,3.818531039,5.747757293,299.5713657,298.6306041,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,0.350820136,1807.713482,1948.580377,31.71157735,8.998866657,40.71044401
41,12/5/2015,1,2,Mixed,Med,3,22:00,29,2184.789172,2189.036412,25.71,7.880074372,38.45730646,25.47,7.853071621,38.43696536,NA,NA,NA,1.24,1.4,3.28,2184.516412,2184.789172,15.87164098,1778.984633,161.6862993,1956.542573,2.507963613,3.782279012,581.1650513,579.3260778,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Night,-0.031041145,1956.542573,1975.794046,4.412825475,8.998866657,13.41169213
41,12/6/2015,1,2,Mixed,Med,3,2:00,NA,2173.465879,2164.115316,25.3,7.803098758,38.28185546,25.13,7.888235583,38.42620317,0.87,0.5,0.27,1.14,1.38,2.67,2160.305316,2173.465879,19.67181948,1830.311679,136.746532,1986.730031,2.120539884,3.202423575,712.3748422,710.109099,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Night,-1.49772308,1986.730031,1937.660581,-9.67086403,8.998866657,-0.671997373
41,12/6/2015,1,2,Mixed,Med,3,6:00,NA,2194.224871,2172.733242,24.98,7.778778465,37.87648064,24.82,7.884146211,38.16244321,NA,NA,NA,1.26,2.57,3.53,2167.943242,2194.224871,21.44854463,1870.439153,129.4677672,2021.355464,2.011636213,3.041765422,768.9042659,766.4490409,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Night,-2.990951248,2021.355464,1951.481475,-12.91291047,8.998866657,-3.91404381
41,12/6/2015,1,2,Mixed,Med,3,10:00,30,2165.80869,2174.0443,25.45,7.882043447,38.45393084,25.01,7.932182827,38.37793809,NA,NA,NA,1.28,1.88,2.78,2169.9843,2165.80869,15.74994152,1764.513633,159.5625132,1939.826088,2.472347699,3.731616667,572.9952866,571.1764535,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,0.475200603,1939.826088,1925.465204,-3.743849187,8.998866657,5.25501747
42,12/5/2015,1,2,Mixed,Med,3,10:00,24,2180.192616,2179.596501,25.38,7.955620129,38.66314221,25.22,7.974801194,38.57483151,NA,NA,NA,1.48,1.87,4.33,2173.786501,2180.192616,12.9355026,1716.644251,184.2319975,1913.811751,2.848674769,4.300117639,470.2953071,468.801377,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,-0.656818836,1913.811751,1904.530023,-1.246491811,11.20075218,9.954260374
42,12/5/2015,1,2,Mixed,Med,3,14:00,25,2146.858856,2179.265499,27.44,8.31855184,38.61886038,26.12,7.987141884,38.55566002,0.63,0.68,0.22,0.62,1.31,1.94,2176.705499,2146.858856,4.020314291,1278.911178,340.941351,1623.872844,5.321965073,7.980768469,153.6592557,153.1833289,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,3.060175676,1623.872844,1889.769858,51.46465474,11.20075218,62.66540692
42,12/5/2015,1,2,Mixed,Med,3,18:00,NA,2169.725745,2181.194982,26.36,8.177188227,38.42765925,25.73,7.888224237,38.51473539,NA,NA,NA,1.31,1.5,3.4,2176.484982,2169.725745,6.582563786,1480.272222,272.895532,1759.750318,4.246055084,6.390402106,244.8725222,244.104048,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,0.693024427,1759.750318,1948.580377,38.02845954,11.20075218,49.22921172
42,12/5/2015,1,2,Mixed,Med,3,22:00,25,2192.82311,2189.036412,25.62,7.903268736,38.38456768,25.47,7.853071621,38.43696536,NA,NA,NA,1.24,1.4,3.28,2184.516412,2192.82311,14.9977187,1769.397538,168.8193629,1953.214619,2.61920812,3.95132272,547.7374291,546.0024039,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Night,-0.85168557,1953.214619,1975.794046,5.481821781,11.20075218,16.68257397
42,12/6/2015,1,2,Mixed,Med,3,2:00,NA,2180.152763,2164.115316,25.34,7.762024904,38.39769381,25.13,7.888235583,38.42620317,NA,NA,NA,1.14,1.38,2.67,2160.305316,2180.152763,21.95992636,1861.604742,127.0304947,2010.595163,1.968295744,2.971940641,796.5053785,793.9730399,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Night,-2.034958321,2010.595163,1937.660581,-12.92100405,11.20075218,-1.720251863
42,12/6/2015,1,2,Mixed,Med,3,6:00,NA,2202.543406,2172.733242,25.08,7.743609518,38.0928619,24.82,7.884146211,38.16244321,NA,NA,NA,1.26,2.57,3.53,2167.943242,2202.543406,23.51282109,1897.272046,122.1185748,2042.903442,1.894905032,2.863955573,845.9727794,843.2745071,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Night,-3.547554083,2042.903442,1951.481475,-15.19943072,11.20075218,-3.99867854
42,12/6/2015,1,2,Mixed,Med,3,10:00,27,2171.018258,2174.0443,25.48,7.891747275,38.27919384,25.01,7.932182827,38.37793809,NA,NA,NA,1.28,1.88,2.78,2169.9843,2171.018258,15.39311973,1762.594325,162.5666773,1940.554122,2.522920932,3.807964158,559.9241094,558.1474413,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,-0.106011692,1940.554122,1925.465204,-2.988121136,11.20075218,8.212631048
43,12/5/2015,1,2,Mixed,Med,3,10:00,29,2163.140788,2179.596501,25.1,8.022150146,39.05435227,25.22,7.974801194,38.57483151,NA,NA,NA,1.48,1.87,4.33,2173.786501,2163.140788,10.66355897,1644.374293,205.2643969,1860.302249,3.159508292,4.772753827,385.7808093,384.5512898,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Day,1.078451884,1860.302249,1904.530023,7.882437197,9.17778447,17.06022167
43,12/5/2015,1,2,Mixed,Med,3,14:00,28,2147.447816,2179.265499,27.27,8.175245535,38.61565768,26.12,7.987141884,38.55566002,0.69,0.75,0.25,0.62,1.31,1.94,2176.705499,2147.447816,6.353162989,1448.403164,275.8747117,1730.631038,4.30304655,6.456431175,241.8324154,241.0817784,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Day,2.963916401,1730.631038,1889.769858,29.27883887,9.17778447,38.45662334
43,12/5/2015,1,2,Mixed,Med,3,18:00,NA,2152.879282,2181.194982,26.27,8.144880249,38.50313734,25.73,7.888224237,38.51473539,NA,NA,NA,1.31,1.5,3.4,2176.484982,2152.879282,7.209650847,1503.203021,256.8213922,1767.234064,3.991779942,6.009197007,267.7151277,266.87403,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Day,2.391348672,1767.234064,1948.580377,34.3508167,9.17778447,43.52860117
